cultivo,anio,mes,grupo,superficie_sembrada_ha,superficie_cosechada_ha,produccion_t,rendimiento_kg_ha,precio_chacra_soles_kg,precipitacion_mm,temp_max_c,temp_min_c
maíz amarillo duro,2023,4,A,1142.0,1950.5,17762.019999999997,9106.393232504484,1.349829523894242,0.00244555424990205,31.55768280174722,14.813744153904292
maíz amarillo duro,2023,5,A,1222.0,3727.0,32766.590000000004,8791.679635095252,1.4084694714952024,0.0022125351157609,28.782242610184774,11.549609665921906
maíz amarillo duro,2023,6,A,988.0,2237.5,20486.43,9155.946368715084,1.1756897614664927,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz amarillo duro,2023,7,A,1110.5,2549.8,24356.29,9552.235469448584,1.1452468540980585,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz amarillo duro,2023,8,A,512.0,2372.0,21114.97,8901.758010118045,1.1741955399415673,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz amarillo duro,2023,9,A,707.5,1399.0,12927.16,9240.285918513222,1.2360636984457525,0.0054668615984405,27.214289666811922,10.348455904937417
maíz amarillo duro,2023,10,A,1037.0,1131.0,10092.759999999998,8923.748894783375,1.1928843051851026,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz amarillo duro,2023,11,A,922.0,1022.0,8905.21,8713.512720156554,1.1614953942691972,0.00226729921410765,29.699171256039094,12.761856445020438
maíz amarillo duro,2023,12,A,2127.0,811.5,7273.339999999999,8962.834257547749,1.2031250842116548,0.008152268678215351,30.936590266283257,14.912426984240518
maíz amiláceo,2020,2,A,0.0,2.0,10.6,5300.0,2.0,0.06510014539852604,32.8914658459493,17.667667703696974
maíz amiláceo,2020,4,A,4.5,4.5,23.7,5266.666666666667,2.0,0.00244555424990205,31.55768280174722,14.813744153904292
maíz amiláceo,2020,7,A,0.0,6.0,33.8,5633.333333333333,3.0000000000000004,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz amiláceo,2020,8,A,0.0,5.0,27.7,5540.0,2.5,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz amiláceo,2020,9,A,2.0,1.5,8.1,5399.999999999999,2.2,0.0054668615984405,27.214289666811922,10.348455904937417
maíz amiláceo,2020,10,A,0.0,8.0,43.64,5455.0,2.604949587534372,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz amiláceo,2020,11,A,4.5,4.0,21.15,5287.5,2.2,0.00226729921410765,29.699171256039094,12.761856445020438
maíz amiláceo,2021,1,A,9.0,13.0,46.0,3538.461538461538,2.0,0.0672821744716048,31.97127306004451,16.892591757252685
maíz amiláceo,2021,2,A,3.0,7.0,26.2,3742.8571428571427,2.2,0.06510014539852604,32.8914658459493,17.667667703696974
maíz amiláceo,2021,3,A,10.0,16.0,60.9,3806.25,2.0632183908045976,0.0423774813895781,33.01318304507825,17.14057441741253
maíz amiláceo,2021,4,A,13.0,4.0,18.24,4560.0,2.1,0.00244555424990205,31.55768280174722,14.813744153904292
maíz amiláceo,2021,5,A,2.0,8.0,35.89,4486.25,2.102479799387016,0.0022125351157609,28.782242610184774,11.549609665921906
maíz amiláceo,2021,6,A,4.0,9.0,33.7,3744.444444444445,2.033827893175074,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz amiláceo,2021,7,A,0.0,3.0,18.531,6177.0,3.0,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz amiláceo,2021,9,A,16.0,16.0,68.84,4302.5,2.660546194073213,0.0054668615984405,27.214289666811922,10.348455904937417
maíz amiláceo,2021,10,A,8.0,7.0,38.89,5555.714285714286,2.6,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz amiláceo,2021,12,A,4.0,6.0,34.58,5763.333333333333,2.5,0.008152268678215351,30.936590266283257,14.912426984240518
maíz amiláceo,2022,1,A,9.0,1.0,5.42,5420.0,2.3,0.0672821744716048,31.97127306004451,16.892591757252685
maíz amiláceo,2022,2,A,0.0,4.0,13.0,3250.0,2.3,0.06510014539852604,32.8914658459493,17.667667703696974
maíz amiláceo,2022,3,A,2.0,20.0,69.13,3456.4999999999995,2.2,0.0423774813895781,33.01318304507825,17.14057441741253
maíz amiláceo,2022,4,A,15.5,11.0,38.879999999999995,3534.545454545454,2.0,0.00244555424990205,31.55768280174722,14.813744153904292
maíz amiláceo,2022,5,A,1.0,9.0,29.799999999999997,3311.111111111111,2.0,0.0022125351157609,28.782242610184774,11.549609665921906
maíz amiláceo,2022,6,A,0.0,5.0,16.2,3239.9999999999995,2.0,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz amiláceo,2022,7,A,0.0,3.0,7.5,2500.0,2.6666666666666665,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz amiláceo,2022,8,A,1.0,13.0,58.6,4507.692307692308,2.3242320819112625,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz amiláceo,2022,9,A,24.0,2.5,11.81,4724.0,2.126672311600339,0.0054668615984405,27.214289666811922,10.348455904937417
maíz amiláceo,2023,2,A,2.0,12.0,38.4,3199.9999999999995,1.9322916666666665,0.06510014539852604,32.8914658459493,17.667667703696974
maíz amiláceo,2023,3,A,0.0,21.0,70.4,3352.3809523809523,1.9855113636363635,0.0423774813895781,33.01318304507825,17.14057441741253
maíz amiláceo,2023,4,A,4.0,13.0,43.81,3370.0,2.0,0.00244555424990205,31.55768280174722,14.813744153904292
maíz amiláceo,2023,5,A,0.0,8.0,25.85,3231.25,1.8,0.0022125351157609,28.782242610184774,11.549609665921906
maíz amiláceo,2023,6,A,0.0,3.0,9.43,3143.333333333333,2.5276776246023327,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz amiláceo,2023,8,A,8.0,4.0,12.1,3025.0,3.0,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz choclo,2020,1,A,0.0,18.5,231.5,12513.513513513513,1.2120950323974082,0.0672821744716048,31.97127306004451,16.892591757252685
maíz choclo,2020,6,A,30.0,26.5,148.299,5596.188679245282,2.0422153891799675,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz choclo,2020,7,A,0.0,121.0,594.8,4915.702479338843,2.5722932078009415,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz choclo,2020,8,A,17.5,166.5,2148.05,12901.201201201202,1.0514932147761922,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz choclo,2020,9,A,1.0,507.0,10229.05,20175.641025641024,1.1213196728923998,0.0054668615984405,27.214289666811922,10.348455904937417
maíz choclo,2020,10,A,0.0,320.0,6118.0,19118.75,0.8,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz choclo,2021,6,A,197.0,37.5,175.6,4682.666666666666,2.193621867881549,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz choclo,2021,7,A,6.0,102.0,502.2,4923.529411764706,2.1672640382317803,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz choclo,2021,8,A,0.0,127.0,1909.3799999999999,15034.488188976376,1.374879803915407,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz choclo,2021,9,A,0.0,794.0,13986.0,17614.609571788413,1.000965250965251,0.0054668615984405,27.214289666811922,10.348455904937417
maíz choclo,2021,10,A,0.0,360.0,6562.8,18230.0,0.9,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz choclo,2021,11,A,0.0,9.0,135.0,15000.0,0.78,0.00226729921410765,29.699171256039094,12.761856445020438
maíz choclo,2021,12,A,0.0,9.0,122.275,13586.111111111111,1.4336332038437947,0.008152268678215351,30.936590266283257,14.912426984240518
maíz choclo,2022,1,A,0.0,5.0,74.38,14876.0,1.1,0.0672821744716048,31.97127306004451,16.892591757252685
maíz choclo,2022,6,A,0.0,8.5,47.01,5530.588235294117,2.151988938523718,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz choclo,2022,7,A,0.0,46.5,269.2,5789.247311827957,2.2806463595839523,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz choclo,2022,8,A,5.0,54.5,393.94,7228.256880733946,2.1293090318322587,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz choclo,2022,9,A,9.0,237.5,2953.2,12434.526315789473,2.129503589326832,0.0054668615984405,27.214289666811922,10.348455904937417
maíz choclo,2022,10,A,6.0,589.0,11210.0,19032.25806451613,1.5,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz choclo,2022,11,A,0.0,131.0,2473.0,18877.86259541985,1.4,0.00226729921410765,29.699171256039094,12.761856445020438
maíz choclo,2023,1,A,0.0,3.0,28.59,9530.0,2.0,0.0672821744716048,31.97127306004451,16.892591757252685
maíz choclo,2023,2,A,12.0,2.0,18.5,9250.0,2.0,0.06510014539852604,32.8914658459493,17.667667703696974
maíz choclo,2023,5,A,388.0,2.0,33.86,16930.0,1.5,0.0022125351157609,28.782242610184774,11.549609665921906
maíz choclo,2023,6,A,640.5,21.5,125.97999999999999,5859.534883720929,1.8944594380060327,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz choclo,2023,7,A,45.0,56.0,513.44,9168.57142857143,1.7060844499844185,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz choclo,2023,8,A,0.0,530.0,5915.0,11160.377358490565,1.5397125950972108,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz choclo,2023,9,A,3.0,503.0,5566.17,11065.944333996023,1.5122506139769356,0.0054668615984405,27.214289666811922,10.348455904937417
maíz choclo,2023,10,A,2.0,261.0,3607.53,13821.954022988506,1.499168406083941,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz choclo,2023,11,A,0.0,45.5,734.4,16140.65934065934,1.3,0.00226729921410765,29.699171256039094,12.761856445020438
maíz choclo,2023,12,A,2.0,6.0,96.0,16000.0,1.5,0.008152268678215351,30.936590266283257,14.912426984240518
maíz morado,2020,1,A,2.0,6.0,33.4,5566.666666666666,2.0,0.0672821744716048,31.97127306004451,16.892591757252685
maíz morado,2020,2,A,0.0,2.0,7.5,3750.0,1.8,0.06510014539852604,32.8914658459493,17.667667703696974
maíz morado,2020,3,A,47.0,4.0,21.5,5375.0,1.8,0.0423774813895781,33.01318304507825,17.14057441741253
maíz morado,2020,4,A,61.5,2.0,8.5,4250.0,2.0,0.00244555424990205,31.55768280174722,14.813744153904292
maíz morado,2020,5,A,2.0,1.0,5.5,5500.0,2.0,0.0022125351157609,28.782242610184774,11.549609665921906
maíz morado,2020,6,A,6.0,2.0,15.0,7500.0,2.0,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz morado,2020,7,A,2.0,13.0,79.2,6092.307692307693,2.3358585858585856,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz morado,2020,8,A,1.0,84.0,574.27,6836.547619047619,1.9909450258589165,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz morado,2020,9,A,8.0,11.5,67.44999999999999,5865.217391304346,1.636990363232024,0.0054668615984405,27.214289666811922,10.348455904937417
maíz morado,2020,10,A,6.0,2.0,9.36,4680.0,1.8,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz morado,2020,11,A,0.0,6.0,32.13,5355.0,2.2,0.00226729921410765,29.699171256039094,12.761856445020438
maíz morado,2020,12,A,1.0,2.0,10.86,5430.0,2.2,0.008152268678215351,30.936590266283257,14.912426984240518
maíz morado,2021,6,A,11.0,4.0,20.106,5026.5,2.3308763553168204,0.0046049840933191505,25.625561616376636,9.91502079657103
maíz morado,2021,7,A,0.0,3.0,15.963,5321.0,2.0,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz morado,2021,8,A,0.0,38.0,153.37,4036.052631578947,2.929516854665189,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz morado,2021,9,A,0.0,26.5,119.63,4514.33962264151,2.7743041043216583,0.0054668615984405,27.214289666811922,10.348455904937417
maíz morado,2021,10,A,0.0,9.0,51.54,5726.666666666667,2.7238649592549478,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz morado,2021,11,A,0.0,9.0,57.17,6352.222222222223,2.6113346160573725,0.00226729921410765,29.699171256039094,12.761856445020438
maíz morado,2021,12,A,1.0,7.0,41.7,5957.142857142857,3.0,0.008152268678215351,30.936590266283257,14.912426984240518
maíz morado,2022,1,A,4.0,4.0,23.4,5850.0,2.9999999999999996,0.0672821744716048,31.97127306004451,16.892591757252685
maíz morado,2022,2,A,0.0,1.0,5.98,5980.0,3.0,0.06510014539852604,32.8914658459493,17.667667703696974
maíz morado,2022,5,A,0.5,4.0,20.3,5075.0,2.0,0.0022125351157609,28.782242610184774,11.549609665921906
maíz morado,2022,7,A,4.0,4.0,18.0,4500.0,2.5,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz morado,2022,8,A,4.0,20.0,86.48,4324.0,3.1114708603145234,0.0028811690102011995,25.53867602564971,9.637504522840342
maíz morado,2022,9,A,1.0,31.0,159.2,5135.4838709677415,3.2,0.0054668615984405,27.214289666811922,10.348455904937417
maíz morado,2022,10,A,0.0,7.5,32.07,4276.0,2.857655129404428,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz morado,2022,11,A,0.0,9.5,47.64,5014.736842105263,2.5,0.00226729921410765,29.699171256039094,12.761856445020438
maíz morado,2022,12,A,0.0,4.0,23.5,5875.0,2.8,0.008152268678215351,30.936590266283257,14.912426984240518
maíz morado,2023,1,A,0.0,9.0,46.96,5217.777777777778,3.0,0.0672821744716048,31.97127306004451,16.892591757252685
maíz morado,2023,2,A,0.0,20.0,149.82999999999998,7491.499999999999,2.567843556030168,0.06510014539852604,32.8914658459493,17.667667703696974
maíz morado,2023,3,A,3.0,18.0,94.31,5239.444444444444,2.887392641289365,0.0423774813895781,33.01318304507825,17.14057441741253
maíz morado,2023,7,A,0.0,3.0,15.15,5050.0,3.0,0.0059933842761166495,24.576227965695217,9.570422931188329
maíz morado,2023,9,A,11.0,24.0,117.10000000000001,4879.166666666667,3.6955593509820663,0.0054668615984405,27.214289666811922,10.348455904937417
maíz morado,2023,10,A,10.0,48.5,220.10999999999999,4538.350515463917,3.101585570850938,0.0010604647354310998,28.768127396279702,11.397505622455661
maíz morado,2023,11,A,3.0,7.0,42.3,6042.857142857143,2.5,0.00226729921410765,29.699171256039094,12.761856445020438
maíz morado,2023,12,A,0.0,14.0,78.88,5634.285714285715,2.5453853955375254,0.008152268678215351,30.936590266283257,14.912426984240518
melocoton,2020,1,B,,,8.0,,1.8,0.0672821744716048,31.97127306004451,16.892591757252685
melocoton,2020,2,B,,,417.5,,2.4492215568862274,0.06510014539852604,32.8914658459493,17.667667703696974
melocoton,2020,3,B,,,122.0,,2.0655737704918034,0.0423774813895781,33.01318304507825,17.14057441741253
melocoton,2020,10,B,,,49.75,,2.279899497487437,0.0010604647354310998,28.768127396279702,11.397505622455661
melocoton,2020,11,B,,,26.6,,3.093984962406015,0.00226729921410765,29.699171256039094,12.761856445020438
melocoton,2021,1,B,,,7.0,,2.0,0.0672821744716048,31.97127306004451,16.892591757252685
melocoton,2021,2,B,,,417.09999999999997,,1.991728602253656,0.06510014539852604,32.8914658459493,17.667667703696974
melocoton,2021,3,B,,,130.14999999999998,,1.8673069535151747,0.0423774813895781,33.01318304507825,17.14057441741253
melocoton,2021,4,B,,,5.0,,2.0,0.00244555424990205,31.55768280174722,14.813744153904292
melocoton,2021,10,B,,,41.71,,3.5072644449772237,0.0010604647354310998,28.768127396279702,11.397505622455661
melocoton,2021,11,B,,,14.2,,3.647887323943662,0.00226729921410765,29.699171256039094,12.761856445020438
melocoton,2022,2,B,,,431.12,,1.9597235108554465,0.06510014539852604,32.8914658459493,17.667667703696974
melocoton,2022,3,B,,,140.0,,1.968857142857143,0.0423774813895781,33.01318304507825,17.14057441741253
melocoton,2022,10,B,,,34.46,,4.1475914103308185,0.0010604647354310998,28.768127396279702,11.397505622455661
melocoton,2022,11,B,,,11.3,,4.765486725663716,0.00226729921410765,29.699171256039094,12.761856445020438
melocoton,2023,2,B,,,436.29999999999995,,2.1386202154480864,0.06510014539852604,32.8914658459493,17.667667703696974
melocoton,2023,3,B,,,120.17999999999999,,1.9572308204360127,0.0423774813895781,33.01318304507825,17.14057441741253
melocoton,2023,4,B,,,17.75,,3.0,0.00244555424990205,31.55768280174722,14.813744153904292
melocoton,2023,10,B,,,12.65,,3.876047430830039,0.0010604647354310998,28.768127396279702,11.397505622455661
melocoton,2023,11,B,,,24.2,,4.433884297520661,0.00226729921410765,29.699171256039094,12.761856445020438
melón,2020,1,A,6.5,19.5,556.5,28538.46153846154,0.5473854447439354,0.0672821744716048,31.97127306004451,16.892591757252685
melón,2020,2,A,5.0,28.0,772.0699999999999,27573.928571428572,0.5273194140427683,0.06510014539852604,32.8914658459493,17.667667703696974
melón,2020,3,A,4.0,20.0,449.8,22490.000000000004,0.6378390395731436,0.0423774813895781,33.01318304507825,17.14057441741253
melón,2020,4,A,15.0,6.5,143.2,22030.76923076923,0.7,0.00244555424990205,31.55768280174722,14.813744153904292
melón,2020,5,A,6.0,12.0,270.5,22541.666666666668,0.85,0.0022125351157609,28.782242610184774,11.549609665921906
melón,2020,6,A,0.0,12.5,298.4,23872.0,0.7249329758713137,0.0046049840933191505,25.625561616376636,9.91502079657103
melón,2020,7,A,6.0,18.0,463.7,25761.11111111111,0.5291999137373301,0.0059933842761166495,24.576227965695217,9.570422931188329
melón,2020,8,A,41.5,6.0,192.0,32000.0,1.0,0.0028811690102011995,25.53867602564971,9.637504522840342
melón,2020,10,A,21.5,4.0,75.1,18775.0,0.8,0.0010604647354310998,28.768127396279702,11.397505622455661
melón,2020,11,A,43.0,28.0,802.9,28675.0,0.7026342010212978,0.00226729921410765,29.699171256039094,12.761856445020438
melón,2020,12,A,11.5,21.0,613.54,29216.190476190473,0.6879584053199467,0.008152268678215351,30.936590266283257,14.912426984240518
melón,2021,1,A,2.0,13.0,378.5,29115.384615384617,1.4661822985468957,0.0672821744716048,31.97127306004451,16.892591757252685
melón,2021,2,A,15.0,11.0,297.53,27048.181818181816,0.6934783047087688,0.06510014539852604,32.8914658459493,17.667667703696974
melón,2021,3,A,4.0,14.5,406.895,28061.724137931033,0.7072362648840609,0.0423774813895781,33.01318304507825,17.14057441741253
melón,2021,4,A,6.0,8.0,230.24,28780.0,0.73,0.00244555424990205,31.55768280174722,14.813744153904292
melón,2021,5,A,0.0,4.0,116.2,29050.0,0.7000000000000001,0.0022125351157609,28.782242610184774,11.549609665921906
melón,2021,6,A,7.0,17.0,421.404,24788.470588235294,0.7036065153629296,0.0046049840933191505,25.625561616376636,9.91502079657103
melón,2021,8,A,28.0,4.0,73.4,18350.0,1.0,0.0028811690102011995,25.53867602564971,9.637504522840342
melón,2021,9,A,24.0,2.0,57.43,28715.0,1.0,0.0054668615984405,27.214289666811922,10.348455904937417
melón,2021,10,A,21.0,11.0,299.06,27187.272727272728,1.1235604895338729,0.0010604647354310998,28.768127396279702,11.397505622455661
melón,2021,11,A,13.5,54.0,1715.1999999999998,31762.96296296296,0.6,0.00226729921410765,29.699171256039094,12.761856445020438
melón,2021,12,A,11.0,16.5,493.46999999999997,29907.272727272728,0.6720347741504042,0.008152268678215351,30.936590266283257,14.912426984240518
melón,2022,1,A,0.0,7.0,222.28,31754.285714285714,0.9294403455101674,0.0672821744716048,31.97127306004451,16.892591757252685
melón,2022,2,A,0.0,2.0,25.7,12850.0,1.0,0.06510014539852604,32.8914658459493,17.667667703696974
melón,2022,3,A,3.0,4.0,105.9,26475.0,0.6455146364494806,0.0423774813895781,33.01318304507825,17.14057441741253
melón,2022,7,A,27.0,2.0,65.8,32900.0,0.9,0.0059933842761166495,24.576227965695217,9.570422931188329
melón,2022,8,A,55.0,1.5,29.7,19800.0,1.2,0.0028811690102011995,25.53867602564971,9.637504522840342
melón,2022,9,A,15.5,3.5,88.4,25257.14285714286,1.035180995475113,0.0054668615984405,27.214289666811922,10.348455904937417
melón,2022,10,A,7.0,24.0,705.3,29387.5,0.9,0.0010604647354310998,28.768127396279702,11.397505622455661
melón,2022,11,A,0.0,22.0,842.11,38277.72727272728,1.1999999999999997,0.00226729921410765,29.699171256039094,12.761856445020438
melón,2022,12,A,2.0,43.0,1653.6599999999999,38457.20930232558,1.5216753746235625,0.008152268678215351,30.936590266283257,14.912426984240518
melón,2023,1,A,1.0,28.0,988.52,35304.28571428571,0.8677148666693644,0.0672821744716048,31.97127306004451,16.892591757252685
melón,2023,2,A,13.0,4.5,171.98,38217.777777777774,1.5,0.06510014539852604,32.8914658459493,17.667667703696974
melón,2023,3,A,10.0,4.0,129.0,32250.0,1.0,0.0423774813895781,33.01318304507825,17.14057441741253
melón,2023,5,A,10.0,5.0,132.35,26470.0,1.8785417453721194,0.0022125351157609,28.782242610184774,11.549609665921906
melón,2023,6,A,28.0,6.0,181.45,30241.666666666664,2.330338936346101,0.0046049840933191505,25.625561616376636,9.91502079657103
melón,2023,7,A,10.0,4.0,120.0,30000.0,1.35,0.0059933842761166495,24.576227965695217,9.570422931188329
melón,2023,8,A,56.0,36.0,1081.0,30027.777777777777,2.208917668825162,0.0028811690102011995,25.53867602564971,9.637504522840342
melón,2023,9,A,2.0,4.0,120.6,30150.0,1.7,0.0054668615984405,27.214289666811922,10.348455904937417
melón,2023,10,A,12.5,32.0,1025.01,32031.5625,0.8132843582013835,0.0010604647354310998,28.768127396279702,11.397505622455661
melón,2023,11,A,4.0,76.0,2320.0,30526.315789473683,0.607801724137931,0.00226729921410765,29.699171256039094,12.761856445020438
melón,2023,12,A,0.0,31.0,972.4100000000001,31368.064516129034,0.6302022809308829,0.008152268678215351,30.936590266283257,14.912426984240518
membrillo,2020,5,B,,,32.2,,1.0,0.0022125351157609,28.782242610184774,11.549609665921906
membrillo,2020,6,B,,,111.6,,1.0,0.0046049840933191505,25.625561616376636,9.91502079657103
membrillo,2020,7,B,,,44.650000000000006,,0.9916013437849944,0.0059933842761166495,24.576227965695217,9.570422931188329
membrillo,2021,5,B,,,33.1,,1.0,0.0022125351157609,28.782242610184774,11.549609665921906
membrillo,2021,6,B,,,116.9,,1.0,0.0046049840933191505,25.625561616376636,9.91502079657103
membrillo,2021,7,B,,,39.9,,1.0,0.0059933842761166495,24.576227965695217,9.570422931188329
membrillo,2022,5,B,,,43.05,,1.1142857142857143,0.0022125351157609,28.782242610184774,11.549609665921906
membrillo,2022,6,B,,,96.3,,1.2,0.0046049840933191505,25.625561616376636,9.91502079657103
membrillo,2022,7,B,,,51.05,,1.0115572967678748,0.0059933842761166495,24.576227965695217,9.570422931188329
membrillo,2023,5,B,,,36.7,,1.449318801089918,0.0022125351157609,28.782242610184774,11.549609665921906
membrillo,2023,6,B,,,102.6,,1.5841130604288503,0.0046049840933191505,25.625561616376636,9.91502079657103
membrillo,2023,7,B,,,48.75,,1.5935384615384616,0.0059933842761166495,24.576227965695217,9.570422931188329
nabo,2020,1,A,2.5,2.5,13.42,5368.0,0.93,0.0672821744716048,31.97127306004451,16.892591757252685
nabo,2020,2,A,2.5,2.5,13.288,5315.2,0.95,0.06510014539852604,32.8914658459493,17.667667703696974
nabo,2020,3,A,3.5,2.5,13.35,5340.0,0.92,0.0423774813895781,33.01318304507825,17.14057441741253
nabo,2020,4,A,3.5,2.5,13.2,5279.999999999999,0.93,0.00244555424990205,31.55768280174722,14.813744153904292
nabo,2020,5,A,3.5,3.5,18.6,5314.285714285715,0.9500000000000001,0.0022125351157609,28.782242610184774,11.549609665921906
nabo,2020,6,A,4.0,3.5,19.1,5457.142857142857,0.95,0.0046049840933191505,25.625561616376636,9.91502079657103
nabo,2020,7,A,4.0,3.5,18.8,5371.428571428572,0.9200000000000002,0.0059933842761166495,24.576227965695217,9.570422931188329
nabo,2020,8,A,2.5,4.0,22.099999999999998,5524.999999999999,0.9372398190045249,0.0028811690102011995,25.53867602564971,9.637504522840342
nabo,2020,9,A,2.5,4.0,21.82,5455.0,0.9286617781851513,0.0054668615984405,27.214289666811922,10.348455904937417
nabo,2020,10,A,2.5,4.0,22.029,5507.25,0.954357891869808,0.0010604647354310998,28.768127396279702,11.397505622455661
nabo,2020,11,A,2.5,4.0,22.12,5530.0,0.9500000000000001,0.00226729921410765,29.699171256039094,12.761856445020438
nabo,2020,12,A,2.5,4.0,22.009999999999998,5502.499999999999,0.9543616537937301,0.008152268678215351,30.936590266283257,14.912426984240518
nabo,2021,1,A,4.0,4.0,21.789,5447.25,0.9372513653678461,0.0672821744716048,31.97127306004451,16.892591757252685
nabo,2021,2,A,4.0,4.0,22.0,5500.0,0.9372727272727274,0.06510014539852604,32.8914658459493,17.667667703696974
nabo,2021,3,A,4.0,4.0,22.044999999999998,5511.249999999999,0.9371331367657065,0.0423774813895781,33.01318304507825,17.14057441741253
nabo,2021,4,A,4.0,4.0,22.369999999999997,5592.499999999999,0.9342512293249889,0.00244555424990205,31.55768280174722,14.813744153904292
nabo,2021,5,A,4.5,4.0,23.41,5852.5,0.9368560444254593,0.0022125351157609,28.782242610184774,11.549609665921906
nabo,2021,6,A,4.5,4.0,24.490000000000002,6122.500000000001,0.9352102899142507,0.0046049840933191505,25.625561616376636,9.91502079657103
nabo,2021,7,A,4.5,4.5,25.36,5635.555555555556,0.9349842271293376,0.0059933842761166495,24.576227965695217,9.570422931188329
nabo,2021,8,A,4.0,4.5,26.17,5815.555555555556,0.9624226213221244,0.0028811690102011995,25.53867602564971,9.637504522840342
nabo,2021,9,A,4.0,4.5,27.4,6088.888888888889,0.9711678832116789,0.0054668615984405,27.214289666811922,10.348455904937417
nabo,2021,10,A,4.0,4.5,24.5,5444.444444444444,0.9348979591836735,0.0010604647354310998,28.768127396279702,11.397505622455661
nabo,2021,11,A,4.0,4.5,26.240000000000002,5831.111111111111,0.9271341463414634,0.00226729921410765,29.699171256039094,12.761856445020438
nabo,2021,12,A,4.0,4.6,23.82,5178.260869565218,0.942703610411419,0.008152268678215351,30.936590266283257,14.912426984240518
nabo,2022,1,A,0.0,5.6,28.1,5017.857142857143,0.941103202846975,0.0672821744716048,31.97127306004451,16.892591757252685
nabo,2022,2,A,5.0,4.0,26.0,6500.0,0.95,0.06510014539852604,32.8914658459493,17.667667703696974
nabo,2022,3,A,3.5,4.0,25.0,6250.0,1.2,0.0423774813895781,33.01318304507825,17.14057441741253
nabo,2022,4,A,4.0,3.5,22.05,6300.0,1.3,0.00244555424990205,31.55768280174722,14.813744153904292
nabo,2022,5,A,3.5,4.0,24.5,6125.0,1.3,0.0022125351157609,28.782242610184774,11.549609665921906
nabo,2022,7,A,3.25,0.25,1.5,6000.0,1.2,0.0059933842761166495,24.576227965695217,9.570422931188329
nabo,2022,8,A,4.5,3.75,22.5,6000.0,1.2,0.0028811690102011995,25.53867602564971,9.637504522840342
nabo,2022,9,A,4.5,3.75,22.9,6106.666666666666,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
nabo,2023,1,A,4.5,7.0,41.5,5928.571428571428,1.2,0.0672821744716048,31.97127306004451,16.892591757252685
nabo,2023,2,A,5.5,3.5,23.9,6828.571428571428,1.2,0.06510014539852604,32.8914658459493,17.667667703696974
nabo,2023,3,A,5.5,4.5,30.01,6668.88888888889,1.2,0.0423774813895781,33.01318304507825,17.14057441741253
nabo,2023,4,A,5.5,4.0,23.9,5975.0,1.2,0.00244555424990205,31.55768280174722,14.813744153904292
nabo,2023,5,A,5.0,4.0,24.349999999999998,6087.499999999999,1.2,0.0022125351157609,28.782242610184774,11.549609665921906
nabo,2023,6,A,6.5,7.5,44.349999999999994,5913.333333333332,1.2000000000000002,0.0046049840933191505,25.625561616376636,9.91502079657103
nabo,2023,7,A,6.5,5.0,29.17,5834.000000000001,1.2,0.0059933842761166495,24.576227965695217,9.570422931188329
nabo,2023,8,A,3.25,5.5,34.17,6212.727272727273,1.2,0.0028811690102011995,25.53867602564971,9.637504522840342
nabo,2023,9,A,4.25,6.0,38.0,6333.333333333333,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
